"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2011-12-30","0.18",,"46","48","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2011-12-31","0.24",,"53","55","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-01","0.03",,"55","58",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-02","0.31",,"47","56",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-03","0.02",,"49","54","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-04","0.07",,"47","54","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-05","0.00",,"50","56","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-06","0.08",,"45","50",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-07","0.00",,"49","54","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-08","0.01",,"47","50","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-09","0.00",,"50","54","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-10","0.00",,"50","52","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-11","0.00",,"50","53",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-12","0.00",,"47","52","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-13","0.00",,"45","51",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-14","0.00",,"39","44","36"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-15","0.00",,"37","43","33"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-16","0.00",,"36","41","32"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-17","0.00",,"35","41","29"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-18","0.00",,"40",,"31"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-19","0.00",,"52","56","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-20","0.04",,"48","53","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-21","0.02",,"52","56","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-22","0.02",,"49","53","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-23","0.00",,"46","51","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-24","0.03",,"44","46","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-25","0.19",,"50","53","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-26","0.04",,"46","50",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-27","0.02",,"42","51","37"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-28","0.09",,"40","44","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-29","0.02",,"36","41",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-30","0.00",,"33","34","32"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-01-31","0.00",,"32","35","30"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-01","0.00",,"28","34","25"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-02","0.00",,"24","30","19"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-03","0.00",,"24",,"17"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-04","0.00",,"25","30","21"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-05","0.00",,"24","27","20"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-06","0.00",,"28","32","23"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-07","0.00",,"23","29","20"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-08","0.00",,"24","29","20"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-09","0.00",,"27","35","22"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-10","0.00",,"28","33","24"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-11","0.00",,"25","32","20"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-12","0.00",,"27","33","19"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-13","0.00",,"37","41","31"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-14","0.02",,"41","45","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-15","0.01",,"44","49","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-16","0.01",,"45","47","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-17","0.00",,"45","48","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-18","0.00",,"48","52","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-19","0.13",,"41","49",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-20","0.00",,"38","46","33"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-21","0.00",,"39","49","31"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-22","0.00",,"41","50","30"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-23","0.01",,"49","55","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-24","0.01",,"52","57","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-25","0.00",,"50","55",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-26","0.01",,"47","53","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-27","0.00",,"47","56","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-28","0.00",,"51","54","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-02-29","0.00",,"51","59","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-01","0.00",,"49","54","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-02","0.00",,"50","53","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-03","0.00",,"48","51","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-04","0.01",,"47","53",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-05","0.14",,"43","48","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-06","0.03",,"42","46",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-07","0.05",,"41","46","36"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-08","0.18",,"45","51","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-09","0.00",,"48","56","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-10","0.00",,"51","55","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-11","0.00",,"51","56","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-12","0.00",,"53","63","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-13","0.00",,"51","60","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-14","0.00",,"50","61","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-15","0.00",,"56","72","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-16","0.00",,"60","74","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-17","0.00",,"51","68","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-18","0.03",,"47","52","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-19","0.03",,"46","53","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-20","0.00",,"48","57","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-21","0.00",,"53","64","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-22","0.00",,"58","71","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-23","0.00",,"60","72","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-24","0.00",,"61","72","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-25","0.00",,"61","73","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-26","0.00",,"61","71","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-27","0.00",,"60","71","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-28","0.00",,"61","71","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-29","0.00",,"59","70","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-30","0.00",,"57","67","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-03-31","0.00",,"49","62","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-01","0.00",,"47","57","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-02","0.00",,"52","64","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-03","0.00",,"54","67","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-04","0.00",,"51","58","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-05","0.01",,"48","54","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-06","0.00",,"49","58","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-07","0.00",,"48","57",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-08","0.00",,"46","53","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-09","0.01",,"51","55","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-10","0.16",,"49","54",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-11","0.18",,"47","56","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-12","0.03",,"49","58","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-13","0.00",,"50","60","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-14","0.01",,"51","60",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-15","0.00",,"45","51",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-16","0.00",,"45","53","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-17","0.00",,"43","49","37"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-18","0.24",,"46","52","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-19","0.31",,"49","58","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-20","0.01",,"50","59","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-21","0.12",,"49","56","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-22","0.02",,"48","55","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-23","0.07",,"46","54","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-24","0.46",,"49","55","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-25","0.09",,"49","56","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-26","0.17",,"54","63","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-27","0.06",,"53","58","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-28","0.07",,"54",,"51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-29","0.19",,"59","68",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-04-30","0.19",,"58","69","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-01","0.09",,"58","67","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-02","0.00",,"54","65",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-03","0.13",,"58","69","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-04","0.00",,"58","69","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-05","0.09",,"55","64",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-06","0.94",,"51","58","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-07","0.00",,"56",,"46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-08","0.00",,"61","66","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-09","0.03",,"64","72","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-10","0.01",,"72","84","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-11","0.00",,"62","78",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-12","0.10",,"55","63",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-13","0.00",,"53","62","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-14","0.00",,"58","69","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-15","0.00",,"49","65","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-16","0.23",,"51","61","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-17","0.00",,"55","62","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-18","0.00",,"59","67","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-19","0.00",,"59","67","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-20","0.17",,"62","73","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-21","0.13",,"55","71","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-22","0.02",,"61","68","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-23","0.00",,"65","78","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-24","0.00",,"71","84","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-25","0.00",,"74","82","67"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-26","0.00",,"72","81","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-27","0.00",,"71","82","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-28","0.00",,"68","80","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-29","0.00",,"66","80","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-30","0.00",,"69","77","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-05-31","0.02",,"64","72","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-01","0.00",,"65","72","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-02","0.00",,"71","81","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-03","0.56",,"63","76",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-04","0.18",,"56","67",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-05","0.00",,"56","66","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-06","0.06",,"63","68","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-07","0.01",,"64","73","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-08","0.44",,"61","70",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-09","0.14",,"58","66","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-10","0.00",,"59","65","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-11","0.20",,"60","68","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-12","0.00",,"56","65","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-13","0.16",,"55","66","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-14","0.05",,"62","72","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-15","0.24",,"64","72","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-16","0.14",,"61","68",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-17","0.11",,"63","73","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-18","0.62",,"61","71","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-19","0.00",,"61",,"56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-20","0.15",,"66","78","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-21","0.05",,"67","80",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-22","0.36",,"64","71","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-23","0.00",,"63","71","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-24","0.00",,"59","69","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-25","0.31",,"62","69","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-26","0.09",,"65","72","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-27","0.02",,"72","82","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-28","0.00",,"78","91","65"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-29","0.02",,"67","85","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-06-30","0.00",,"67","78","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-01","0.00",,"64","72","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-02","0.00",,"67","76","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-03","0.00",,"69","76","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-04","0.00",,"74","84","66"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-05","0.01",,"67","79",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-06","0.17",,"63","72",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-07","0.41",,"63","73","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-08","0.68",,"63","69","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-09","0.01",,"66","75","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-10","0.00",,"64","71","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-11","0.02",,"61","67","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-12","0.07",,"60","66","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-13","0.43",,"59","67",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-14","0.51",,"61","71","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-15","0.22",,"60","67","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-16","0.03",,"63","72","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-17","0.00",,"69","79","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-18","0.00",,"72","81","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-19","0.00",,"65","76","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-20","0.00",,"63","70","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-21","0.02",,"63","73","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-22","0.00",,"67","76","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-23","0.00",,"71","81","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-24","0.00",,"75","87","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-25","0.00",,"79","90","66"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-26","0.00",,"80","91","68"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-27","0.00",,"76","87",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-28","0.17",,"69","77",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-29","0.00",,"62","72","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-30","0.06",,"61","69","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-07-31","0.00",,"68","79","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-01","0.00",,"73","87","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-02","0.00",,"69","78","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-03","0.00",,"67","78","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-04","0.00",,"69","80","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-05","0.04",,"64","75","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-06","0.09",,"64","74","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-07","0.00",,"65","72","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-08","0.00",,"70","81","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-09","0.00",,"71","81","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-10","0.00",,"71","81","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-11","0.00",,"72","84","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-12","0.00",,"70","81","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-13","0.00",,"71","78","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-14","0.00",,"70","80","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-15","0.00",,"73","87",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-16","0.00",,"70","82","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-17","0.00",,"78","92","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-18","0.00",,"84","101","67"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-19","0.00",,"84","101","69"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-20","0.00",,"77","91","68"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-21","0.00",,"76","87",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-22","0.00",,"67","82","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-23","0.00",,"69","79","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-24","0.00",,"67","75","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-25","0.02",,"67","77","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-26","0.00",,"66","75","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-27","0.00",,"71","83","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-28","0.00",,"70","82","66"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-29","0.00",,"71","81",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-30","0.00",,"64","74",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-08-31","0.09",,"59","67","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-01","0.00",,"61","72","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-02","0.00",,"64","75","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-03","0.02",,"65","73","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-04","0.00",,"68","78","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-05","0.00",,"66","75",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-06","0.00",,"63","74","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-07","0.00",,"67","80","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-08","0.00",,"71","85","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-09","0.00",,"73","89","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-10","0.00",,"71","80","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-11","0.08",,"62","75",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-12","0.44",,"58","64","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-13","0.30",,"59","67","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-14","0.01",,"58","64","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-15","0.00",,"62","73","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-16","0.00",,"64","75","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-17","0.00",,"63","73","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-18","0.00",,"61","66",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-19","0.00",,"56","64","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-20","0.00",,"56","65","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2012-09-21","0.00",,"54","63","47"
